Id,sessions_in_previous_30d,total_previous_sessions,sessions_visited_news,sessions_visited_video,sessions_visited_retail,sessions_visited_ticketing
7118577a-c655-4d5a-b0fd-17a6b6646322,0,5,0,2,3,0
71ba91f1-6a7a-4713-9250-8bf658945e83,0,3,0,2,0,1
71cc50a9-2844-4bc3-9545-36e65ef35b18,2,8,1,0,0,7
720ef43a-2db0-4e6a-a239-fb4a2c2731a8,2,6,0,1,3,1
7361fa14-725a-49ef-a67f-4bff99f4f2e8,1,19,1,0,2,7
7366410d-8752-47f8-974a-9b2ab947dd4d,4,4,0,4,0,0
73ee2746-b958-4b12-9c01-b7dd3fdc2576,0,4,0,0,0,1
74108fd5-cbeb-4175-a2ab-1d93862d102d,0,7,0,3,0,0
74403f72-986b-4c57-9d11-2b20eeeef89a,0,1,0,0,0,0
74c6c972-696f-4d89-8462-548e7c20901f,0,4,0,0,0,2
74e4b531-1f77-4b99-b119-9c814b16ba84,0,3,0,2,0,0
74ec08e0-8824-46d2-8970-b7dee2aabf4f,4,34,1,14,9,10
750bb3c4-4eeb-4e8f-adbb-3ab2bdc5b00a,1,2,0,0,0,0
752c1c7f-e34f-4b39-b9bb-1300f167a39f,0,2,0,0,1,0
756000f5-3c74-4ce8-ac69-67d311a41f63,5,5,0,0,2,1
7594f8fc-0070-49fc-a234-1ad6cff7c164,0,3,1,0,0,0
759ebef6-de1e-49ab-ac01-cae61fbe1fdc,18,75,1,1,1,70
76556acf-6b97-4801-8977-949a4c75a42e,0,10,0,1,0,0
76b66bae-187d-41da-9c67-96cf6e155aca,0,19,0,1,0,16
76c32fc2-4638-4333-b515-846c0e97bc12,0,1,0,0,0,0
76c5ef80-4acb-4ac9-b169-596ff94bf8db,2,76,12,1,1,43
76ea2e18-c400-4db6-9440-1b1599f05734,0,9,2,4,0,0
76f3f146-522c-4fa0-876e-906a801cfd3d,13,259,8,16,6,187
774379dc-839e-4c9d-b5cc-f4c3e366100d,0,3,0,0,0,2
78bdf2c4-9a0c-42ef-965b-d5b87b0bb3fa,2,39,6,0,2,22
78cbb905-2e84-4586-b103-58641f7767f2,0,79,5,17,1,6
78e2300d-1413-4190-8a81-b8ac858664cf,0,1,0,0,0,0
79ad8079-507c-4abd-809f-e5ca53797551,0,4,1,0,0,0
79f4b901-9307-4386-a088-0a3fb30f5eb9,0,1,0,0,0,0
79f4c2ad-e8a2-4ea0-8386-9309d9ef8f79,0,5,1,3,0,1
7a6a1b43-a23d-4d02-bb9b-3346b5cacbdf,0,32,0,3,14,8
7bbc3358-bf22-461c-a82f-baabaa5cd5b5,0,1,0,0,0,0
7bc6a55b-afc3-41a2-a2e3-704fed2210bb,0,1,0,1,0,0
7c01b16d-6a02-4283-abef-fada680616b7,13,62,16,35,1,2
7c1e3ff9-78ae-4606-ae33-eefd45674b99,0,5,1,2,2,1
7d1d8f5c-7236-43a0-acd9-ece93206317b,2,2,0,1,0,0
7d5d99af-d0a2-4faa-a229-dbdc30aee968,1,25,1,1,0,0
7e628508-e591-47d5-b5d6-95dd4aa1701c,4,25,4,6,1,10
7fb5e36e-5737-46bd-bfc9-d6502b73e1f1,0,57,7,32,0,7
7fd15a08-f3b1-47f2-8672-1b56cc563f8b,0,9,0,1,3,4
7fe1e688-c4f0-4e91-a037-e382033b9893,7,55,2,4,2,34
7fe22a8a-f1bd-4868-ad82-22a3b5042794,0,2,0,0,0,0
801761b8-d578-4ff2-bbf3-85936e88fdfc,0,1,0,0,0,0
80260a67-8e51-4218-a815-c352546133a5,8,10,0,0,5,0
802cce94-6dae-4b1c-abdf-c7ee07126ffc,0,16,0,2,6,0
805e3e84-8525-4326-bb32-fe915f3cc876,0,5,0,0,0,0
80ae6ccb-64be-4e97-ba6e-e942ee3e8c98,2,4,0,3,0,1
80ccef85-d426-42f6-8aea-fd1933857db0,0,31,12,16,0,2
80ed2d52-874f-4155-bc67-7e30165b8b54,0,6,0,0,5,0
80f51225-b53f-4535-a305-b7223f0bfc49,0,30,3,0,1,11
81170714-160b-4f89-ac92-3ecab4f28540,1,142,1,2,120,19
8269164d-69b2-46ef-8aab-3f2fae170783,14,135,25,10,4,102
828673c2-00c8-468b-bc61-afce9f26d966,0,11,0,0,4,0
8391a6d0-6076-4b08-975c-a8dd4db5d06d,2,7,1,7,0,0
83ed0bad-6a4f-4a8a-bec5-845c0e72ba60,0,19,0,0,0,17
849b28f7-db72-4d16-ac5a-7d96bab41e87,0,25,3,20,2,5
84bc93a0-e32d-4a5f-b940-51cdcf771df9,0,34,2,0,1,21
84bd7ab5-8522-47bd-9498-7f0e6f486920,0,4,0,2,0,0
862c524e-a2e1-4da5-96cf-1fde11b84328,1,2,0,0,0,1
86469148-320b-45a4-a381-d74369a111fc,0,11,1,0,0,6
864df1b8-7d3f-4cc7-b083-ff44f70bbeb9,0,8,0,0,1,7
87965ff2-c041-4792-aac0-526fa27a33c8,0,2,1,1,0,1
88449f67-8eab-4672-8807-adadeeb01300,1,57,0,2,19,29
888e0a5b-ba09-43ca-8639-4d7c2ffbd875,0,8,0,0,1,5
88d77b9e-4bec-4ccb-8268-56200d47937f,2,138,13,55,70,0
88faba29-3b49-4af3-86c6-41edf8215dd2,4,5,1,2,0,1
898fcc8d-a6b6-4283-ad62-7cfcd2838a36,0,6,1,5,0,0
89e73af3-ea62-4803-bace-717b3a59f3b9,8,152,9,10,2,116
8a3b1b88-ad06-4de6-b65e-53447f202607,0,2,0,0,0,1
8a93cfe7-84d4-4a17-863d-0df64dfa9b55,0,1,0,0,0,0
8b0e7248-d3ea-4955-8512-23311dd7e03e,3,30,1,1,0,19
8bbc4005-cdc7-4d8b-87eb-24cd48aa30df,0,20,2,2,0,16
8bd46fe6-e54e-49b6-9315-1d336f48e9a6,0,1,0,0,0,0
8bd85684-410a-43bd-bf0c-04c48109ca7c,35,236,32,49,15,86
8c2239df-5664-4bd6-9a25-36c3789ef441,0,3,0,0,0,0
8c8220e1-8dd4-456a-a537-41e1a10f2c82,0,3,0,1,0,1
8d231383-c13b-4287-81bb-34087f685c3b,0,1,1,1,0,0
8d3f4189-aacc-4a31-8ad3-15babeb877bb,0,34,8,0,12,2
8db1810c-2909-4364-b014-26c307035a4b,4,54,1,3,4,3
8db9e0e2-4d57-4576-8419-b60b41c4a694,0,61,7,58,2,3
8dc02efe-12f2-4f58-8b94-9ec03afd451c,2,11,0,0,1,2
8dc1e7fa-5ba1-4d3b-93f4-f86aba281f6e,0,14,2,0,1,1
8df1abc8-1219-462d-aa8f-6876eeaed4e3,0,2,0,0,0,1
8e13edc2-8744-48fe-9c2d-868b79ccdde9,3,16,0,3,5,0
8e15e482-86f8-442b-b189-5df79bf315cd,0,1,0,0,0,0
8e956135-be85-4b88-837d-774032c9785a,0,26,0,0,7,19
8ec2006d-bbf4-4493-b297-d82691e5f7ee,0,2,0,1,0,0
8ed0ff87-ead4-47c0-8666-030466c8f2d6,0,16,1,0,0,9
8ed1d492-5309-4721-b97f-827d5c94ae70,0,79,4,7,10,53
8efd1abe-20ee-4b9f-b6c2-9758ffb60ec8,0,16,0,0,0,14
8f403987-5b38-4aca-b4d6-655e0705124a,2,16,0,4,1,6
8f4d8626-6c92-4d9c-9d2e-3fa3d93ccdec,0,4,0,1,0,2
8fb4da17-eeda-4115-be32-d7cd769da98d,7,10,0,1,2,1
8fdd971d-4e19-4984-bc99-5217940255b1,0,7,2,2,1,2
90219413-202b-40d6-9771-c8189fca92b9,0,78,0,5,1,63
904248a9-fa01-497d-a4e9-95416492934c,0,1,0,0,0,0
9080a945-c319-492f-8fb3-5ffe4046afa9,0,14,0,2,0,0
90934873-7d65-4ac5-8a95-d939bd6deeeb,23,53,8,4,4,41
90a4beb2-98bb-4dd2-8bea-9b97202f8805,0,9,0,0,5,1
90d929c8-2ad4-4eb5-afbe-fa6dd8333ef2,0,13,0,3,10,0
90f3bc8e-e503-40c3-9b48-0d94bbcfc6d8,8,53,8,17,11,11
90f6f6d0-8ab9-4980-9641-cf19cfc1a389,0,39,3,1,1,12
912a7cae-9c2b-46ee-959c-003fdf28005a,10,180,21,28,8,77
912d486f-7483-47f4-8e4b-824c7a02a701,1,5,0,1,3,1
91580fe1-e894-4b1b-a00c-49aa136b1c6e,1,1,0,1,0,0
91b9476a-299e-473f-ab7b-c783508c6d0a,2,10,1,7,0,0
91e51e07-1ffd-4943-aba1-2f1ec4668cc2,2,179,23,3,1,160
920a6dc1-a8b1-40cf-8266-0970f1dd7b7c,0,3,0,0,0,2
92383bd6-4e5d-4189-b31a-947f28e9e8af,0,6,0,3,0,0
92b41dd9-e8b2-479f-a716-f47172bee25e,1,14,0,0,1,6
92f15ace-86f7-43fe-9709-dd3779c89c98,2,251,72,16,11,212
9317b0fc-fcd1-4ab6-bc72-664adc8da6f2,22,159,34,9,9,13
9334e7d7-84c0-42f3-87df-0f550530d2e6,3,26,2,2,0,19
934e56ef-0d9d-4272-8520-74c7db544435,0,2,0,1,0,0
939fa84e-54e2-44c7-9792-141b7caccf6a,9,48,1,13,27,3
944a5aa3-93f4-4cbc-92ea-2c5b52d3939f,0,14,0,0,7,1
9450c9f1-43cb-48ae-9ba5-9e6178312e52,0,50,0,0,2,16
94a0d07e-cb9b-4aff-a81f-c1594148f7f0,3,7,0,2,2,3
94c4e1ee-9781-45d6-b9ce-d38012de66cc,0,22,0,3,6,1
950ceff0-49bb-4120-ba9f-98a2113dd647,0,7,0,2,0,2
95162a42-6055-4b28-bc0f-be062f2d8509,0,4,0,2,0,0
955fd79a-1f7f-4bca-979e-b2ad8e30fe9e,30,465,27,23,14,413
9702ff71-65e4-4503-9cbc-83bbf74cf2fd,0,2,0,0,0,0
97315925-2616-4f4b-bb8e-c7b99474fb8a,0,1,0,0,0,0
97778446-0026-4bb5-9a5d-1847d70cb3c9,3,81,1,1,20,38
98341efe-5a58-4c1b-b6e0-ce6a4402ae4f,1,1,0,1,0,0
98cb9474-7313-45ef-b1c7-a77f38695bb9,0,3,2,0,0,1
98d9481e-4574-4588-be93-c4b456dd4d98,2,27,1,0,8,2
990927c4-2628-471d-94d3-d6c2fb39a16d,0,1,0,0,0,0
992fa432-a0d0-40c6-9569-d63cee83a67a,0,22,5,1,0,20
993053af-2539-4b94-addb-b18f66efa60d,16,25,9,5,0,3
99319fba-cb53-4bd0-b97f-4d01da6b8cb9,0,43,15,22,0,0
9a459e97-b511-47a5-bd0b-de9d17aa0f72,0,6,2,0,0,0
9a6f0df5-d261-403c-beb4-8cfca84b2f7d,0,141,25,10,0,85
9a7ec661-837e-45a9-b195-bf81d8bf1775,3,15,0,1,12,2
9a8a4414-6715-417f-8050-d33b0201961e,0,6,0,4,0,0
9a98d22e-d9e6-49bc-ac66-fc75672ff909,0,1,0,0,0,0
9adc044d-50be-469a-ade0-f42f01149a55,0,17,1,3,7,0
9af6ace9-1ea1-4a94-84b0-344d18ab2cb0,0,1,0,1,0,0
9b6d97bf-9095-491a-b049-cae87d23ed92,3,20,2,0,0,12
9c3e28c8-017a-4dd4-b345-3fa30d17f720,11,35,1,4,2,21
9c44086f-3d18-44b9-bd0a-26dd26932c2f,3,48,2,0,0,40
9c96c2b8-3e66-44db-88d0-6d71182fc19b,86,912,13,0,258,692
9cf02bf3-1dee-45f9-90ad-edac39ce50bc,3,83,5,0,9,64
9cfd0b2b-9026-4a46-bca5-9e1c8b08ec00,2,49,18,5,0,2
9d357cd6-b085-4a3e-9d16-5a2631a77125,2,2,0,0,0,0
9d66a27f-94d4-4d16-850f-9f638c9da7ad,0,15,1,6,1,4
9db958c5-a946-4ede-8ab6-81c9c94e70a1,0,5,0,1,0,0
9dd0b9ad-06d3-41f0-878e-e793d25552fc,9,59,3,0,0,42
9e381456-865b-4895-b4da-f394eb2cd2dd,0,3,0,0,0,0
9e4ca615-a090-47fe-b4c2-bb1b2f392122,0,1,0,1,0,0
9e53bd78-bdbf-46da-ab56-2b575c394acf,0,2,0,1,0,0
9e80119f-e416-47c4-ad8e-f25dcdb9c073,0,9,0,1,0,5
9e91ae17-b2ab-45ad-b57d-c607bdd33d11,0,17,0,3,0,0
9e9cb5c2-097d-4758-bfaa-704f9753a136,1,1,0,0,0,0
9ea10858-b8ed-4776-9e38-d98a2b25676c,5,46,4,2,13,14
9ebb5f36-cf6d-4d3d-867b-99d8493586e4,2,9,1,1,5,1
9ed1d361-d193-4124-a299-988b86b5d668,5,33,3,11,1,16
9ee643b6-8d31-47ed-882d-9bb10be3ea9a,0,5,1,5,0,0
9eefc9c7-9cff-4014-a848-638bf6e8dc93,4,51,2,2,5,11
9faef16c-b941-4193-9057-964002893e55,0,1,0,0,0,0
a058c600-fe18-4744-9a17-5b3a0633436a,0,7,0,2,0,0
a090365a-9327-4860-8a2a-b73e431bad0e,4,128,7,6,4,99
a0e1456e-8315-4d6e-81a9-956fd9f5f3f7,2,36,2,2,4,18
a0fc0017-003b-4875-86d6-ee6b56175cf1,7,17,0,1,8,4
a11edd07-53db-4cd8-984f-2fb0cad57e5d,1,5,0,2,1,0
a194a680-54e8-4f0c-b67c-9ff57df6b4fa,0,4,0,3,0,0
a1bde92e-0cb0-4fe8-a2e0-8a382a9408ac,1,35,0,31,3,0
a388126b-79cb-48b6-9b6e-fafdd6975c65,1,38,3,15,11,5
a38e87b8-8825-45c6-9632-41a75fe8c735,5,17,4,3,0,10
a3ee309f-3e32-4a6f-81d5-457313df63bf,5,10,0,2,8,0
a4d10aa3-3eaf-4d5a-9025-492b95e38c3e,0,6,1,0,1,2
a575394b-9da4-48bf-a769-11e74150a5ed,0,19,0,1,6,3
a663f9c7-c319-435c-bd49-a8b86bdb7881,4,120,2,9,22,51
a6a9f6ac-e4ea-4664-a2c0-50c9f99f6adb,0,12,2,7,0,2
a6b50a55-dd21-4f7c-a32a-05767d08e1a7,0,17,0,4,0,11
a6c24f36-1211-4943-ba18-1bc3b9b19a5a,0,9,1,0,2,3
a71fa9c3-0d99-40f1-87e6-4e8311955b42,4,75,1,1,4,58
a74e46fc-ad0f-4d94-beea-194c0f8a0484,9,14,2,6,0,0
a7ba389c-65e5-460e-9cab-3ca7519bebe8,0,16,2,5,1,4
a7c0ac0b-c765-4aad-a1c7-2e14203ebeea,1,30,2,2,3,16
a8397d08-a5e3-4468-a2f7-b17b747be5cf,0,71,28,44,0,2
a928f1a8-9edc-4e28-b956-90dfe17579ef,0,36,1,24,4,3
a97250ad-2752-4838-a57c-9d63ab1ec11e,0,3,0,0,0,0
a98d2034-1454-41dc-af7d-6e9d4fde09d2,0,2,0,0,0,0
a9c712b9-2e1e-42b0-b2d1-421070d37c1d,13,13,0,12,0,0
a9ccee91-9650-4027-a6a9-40e49e1c7f82,3,3,0,1,0,0
a9d90586-4bc0-4ecb-b1da-bd00a5d76cb7,1,9,0,1,2,3
a9dec222-7908-4f69-84e3-b2b5b2ba6f6a,1,3,0,0,2,0
aa408afb-3dbd-4344-80c6-623d69fe226e,1,45,16,7,0,0
aac8dfe6-e1e3-47b9-82bc-3611a4dc4552,10,94,7,2,1,87
aaf05afd-e53a-46fd-b3a7-775404125d57,0,53,4,7,2,47
aafba1cb-a07d-4722-81c6-b610b11bf9c3,33,166,16,7,6,97
ab0234b6-6a8d-47d4-9c73-9a6fa11f40c3,0,9,3,1,0,0
ab51876d-db56-4a08-845b-accbae9577e1,10,181,16,12,2,171
ab8652b9-2ca4-496c-b145-d343510d2b66,3,13,3,9,0,1
ac2d5d0d-64bb-4301-a137-097986167012,10,182,10,6,79,6
ac3a4eef-fdd8-484e-bcf4-88406aff59d5,0,1,0,0,0,0
ac88f550-1b64-4907-bd56-5efa69c06304,1,5,0,2,0,1
ac8f240c-f26b-4e1d-9535-8b0d5084ed74,0,7,0,2,0,4
ac977776-1537-4381-a020-446e0d77e5b0,0,119,26,11,15,30
ac9ff5b3-01a8-4980-86d6-0ea087e77438,40,66,4,1,1,40
acca3385-ec5c-47a6-89c2-5c31380e2456,0,2,0,1,0,2
accfc236-91e5-4f13-905d-ae5e7cf728dc,0,1,0,0,0,0
ad016115-3311-4132-9c9a-18a3330ab8bd,3,51,5,7,2,23
ad1dd0b5-9d31-4049-9788-89c8c7916776,3,37,1,3,26,1
ad39d19a-f0dd-4e32-bcf7-ab0b892262e5,16,48,0,0,16,8
ad7b13c4-4b46-4a98-a556-86204e12e0b7,5,5,0,2,0,0
af47f60b-7978-4465-ac18-daeaa2fdc3e3,1,4,1,1,0,1
af48d660-1b37-424f-a6fd-f30ca3029be5,2,5,3,4,0,1
af6c42bf-58b9-443a-a0a5-62b3631adc51,0,26,0,0,6,8
af9cb6af-a42b-4397-a980-1339c89fdf25,1,17,12,1,1,5
afaf36aa-5e3e-4588-b6d8-8346175ea804,1,20,0,4,0,0
b03b5782-d300-4023-b95c-77ba4cc8641a,2,2,0,0,0,0
b03bed28-8287-4b95-84e7-faa417b13fad,0,181,8,4,22,118
b060eb30-c747-4349-8411-ae3eabbc55f4,2,39,2,2,0,12
b0b74c13-1883-47fc-8f19-4ede97041e81,19,481,10,3,11,424
b0ee3abf-99ce-4fd7-912b-76cfd354afdf,6,331,31,9,48,198
b176d443-0c28-4781-9696-e2e07eb420eb,0,3,0,2,0,0
b1da6434-d51d-48b7-9396-74d2f2b2338f,8,15,1,5,1,5
b243fd94-cea3-4681-8d78-88fd10ff2303,1,1,0,1,0,0
b287a01f-fb61-432f-84f0-f3f9a1b9cd30,5,11,2,0,0,9
b28c5315-b5ed-4ed9-8286-33f44bf727f3,4,31,2,1,2,15
b2a7062c-d990-4c07-9adc-3f5843a76980,19,107,82,9,1,0
b2bacbda-9023-4f6a-9bab-a479f0533171,0,3,0,0,0,3
b2c1ea26-5780-4919-aadc-f92ce0537a1c,1,1,0,0,0,0
b30a7d6f-ff5b-44c2-a91d-b9e8c942b4bc,2,2,0,0,0,0
b3343ff9-1aa2-4e3a-83aa-5c79a9fd2149,3,3,0,2,0,0
b35d9516-62c3-49fe-b26a-d2efe3447b17,0,22,0,0,11,3
b3fff3a9-f790-4c63-9c87-f53bf5a488d7,2,29,2,1,0,21
b42490b5-ca11-4589-ac1d-c68b068b170f,0,2,0,0,0,0
b50dc3ff-ee4d-4f41-87a2-d188935a2c4b,2,131,5,0,21,103
b515333b-cc2a-4ecb-b1cc-8835f520eaf7,0,2,0,0,0,0
b5475c0c-69e0-4e92-9a5f-8af052b6c0e6,17,132,11,8,23,76
b5c2179e-7d60-4056-9762-0a7b4ceabdaa,0,4,1,2,0,2
b5f1bd20-3ea8-4ca0-89c4-9596f774ffc0,9,54,4,21,5,16
b658dbd5-ba6c-4ad3-b510-8da40de71a19,2,3,1,0,0,0
b68d03dc-fa0b-47b6-9869-c15cbfca0272,2,7,0,0,0,6
b7243e60-3c87-4c0b-b64c-b06315e61aef,6,87,5,3,30,51
b75653c5-7501-45ef-a584-3d8ba2b66883,18,172,14,41,71,53
b7e5de7e-0d5f-47c6-bea6-079645fb06f0,4,17,0,2,1,11
b80e81bb-e684-45cc-a754-000af102a4b3,4,7,0,2,1,0
b8d59bcf-1992-4358-997d-f03d94026507,0,10,1,0,0,0
b9aa54b4-5597-42c7-bbaa-28d036b81529,1,1,0,0,0,0
ba23d71c-75b7-4fe9-9bec-2a969796ec97,7,7,0,6,0,0
ba4ab566-869c-474c-ad2c-624084defcec,0,9,0,0,4,6
ba866176-cf86-42aa-b78b-8698b0a96027,23,230,15,8,30,165
baa3a794-7196-44ec-bc4b-3efa662ec26e,3,49,1,2,7,24
bae582e4-e064-46a0-9408-a0a54477dabb,0,9,0,0,0,9
bb4b768f-e0bd-4a5f-beba-0deb3d5c97bf,0,3,0,1,0,0
bb7f1745-54b8-4ca5-b0dc-b4dea601146a,0,5,0,1,0,2
bd14428b-b268-45f8-9d00-9c9819048c0c,1,13,1,1,0,0
bd378f6e-919d-4fe0-9d5d-a377e9c6d10a,4,217,6,0,29,196
bdc6c2f5-7122-4d07-8284-07be062651e1,0,6,0,0,2,1
be7b58df-a8ae-4f58-8f23-c7aed3b4ccd6,1,1,0,0,0,0
bec23a53-ab33-4735-8e72-ce472cae344f,13,187,15,14,4,141
bf280ebf-e66c-4f59-95b3-31da72e1f7e7,0,1,0,1,0,0
bf40298d-13a3-4546-9121-a4edf9e1056e,0,48,2,1,0,29
bfbec6e2-217f-4c75-b46e-139bee2f58c1,2,5,0,1,2,0
c019abd0-6848-4fe8-a4d1-76ac52df11f8,0,1,0,0,0,0
c069a7a6-51d5-4c98-b044-3771aba46216,0,6,0,1,0,3
c079bc30-ff7d-40ce-8aa7-8d736d4abcbe,2,21,8,2,2,1
c0a0f1db-449f-48aa-b78b-a94df92ae712,7,20,4,1,5,1
c14f3b41-9e38-44b5-b5b7-fb0b3c9cb4ca,0,34,12,28,0,0
c23dccf1-13b2-4f59-a327-64e01e4bcbc3,0,10,0,10,0,0
c268865e-5f8e-45fe-816c-fbc78a4e771b,0,5,0,3,0,0
c27579d7-db73-408b-8ac4-c240080d043e,75,809,131,56,73,541
c2c2906b-ea99-4a96-bef1-6b5bb5da9e44,0,3,3,1,0,0
c2f18464-7f8e-40b6-aaf0-1b4c82fee37e,0,29,1,1,17,1
c30e081b-8811-48ca-adb8-2744c57dc9b1,0,8,0,2,1,5
c35810f3-7f9d-4bf3-b4ec-fc2c7cba90e8,0,15,0,0,0,15
c36c50b1-dece-417f-8ec5-ab2cc80868cb,2,38,2,0,11,5
c3fe31d0-82fa-471d-81c4-e967e4e52690,4,14,1,0,0,4
c4ab9547-b83c-4b25-ba18-9a070c1e1313,0,2,0,2,0,0
c4b9c8f1-3b50-45ce-82f1-6c19fe2996f6,0,6,0,1,1,3
c5413496-d9d4-4bd3-9011-f5bccaca0082,0,1,0,0,0,0
c5b94acd-e7ff-47a9-8fd2-deb6d13218f5,0,36,1,23,2,8
c6bfa0d6-eaba-496d-b17a-bfce967afc8d,17,156,7,1,7,143
c6df37ad-db88-4c5e-9f7d-8e8041f6f9e3,3,85,7,0,2,72
c6edb3e7-fe95-4b0d-9069-cb35c94421ca,12,245,5,2,5,228
c7211ba9-4f22-4c09-836a-391bea1d3304,0,1,0,0,0,0
c7755038-3cf8-43a8-a080-0d581896ce67,6,10,0,1,3,4
c780a2a1-59c5-4b11-866c-04ef00316aba,1,1,0,1,0,0
c7aa936a-2bc0-44e1-b6b5-ab952cabe1fb,0,4,0,1,0,3
c7c5f349-ec96-43cf-ae43-4e884258cbd7,1,14,0,0,0,0
c8005781-7291-4cfd-9653-0090be222fd2,1,10,1,1,2,4
c82f9029-080f-4dec-afa6-7d8a106d464b,14,115,1,1,0,89
c859bcdf-2371-4d39-9ac7-4b3c6a68031f,1,15,4,3,2,4
c89bce56-3909-4c8e-9d73-1351762b1bcf,0,33,0,0,10,12
c8b8ac73-ae40-4a3f-bd21-f4061851de2a,1,11,0,0,0,7
ca183862-e4f8-41d5-85da-e2ecb32f348e,22,164,28,120,5,10
ca5979e6-0b51-4e55-b1a6-d350138dac7d,5,296,142,86,5,22
cb5926ba-e0d4-4ef2-b36a-e9c50aac382f,2,112,21,4,18,86
cb788823-1990-4dc5-bef3-1dd72cfa2394,2,57,7,7,0,31
cb8484fc-7893-4033-a899-a9351d1a6b20,0,2,0,0,0,0
cbb7c996-fbe1-400d-82be-eb933cf7504f,3,59,5,6,5,21
cbc447b5-dd37-470c-b62e-ad987bf80173,3,3,0,2,0,1
cbcfaef3-2863-4683-a372-ee8cfa9ff3c0,0,2,0,0,0,1
cc273b97-7dc4-4def-977f-ad88f4fd95a4,5,6,0,2,0,3
cd19a2bd-7a70-47f7-8bb8-f96ce3c973dc,1,1,0,0,0,0
cd423a15-1223-4982-a872-3289d7f270fa,4,84,4,6,6,60
cd609e5e-ba02-48f7-979b-aa07a16280cb,0,7,0,0,0,3
cd68debf-1709-46f0-8e12-7f4f473f8ea7,0,1,0,0,0,0
cd995456-157c-4f4d-b514-141ad226ed0d,18,225,4,3,35,160
cdac93ab-7f3b-4bae-a534-73f99cb397fc,1,14,0,13,0,0
cec960cd-7cd4-4de5-9cff-0b00ac80edf2,0,39,0,1,1,28
cee310e2-9247-478f-a0ed-0c7d552bf4a8,2,41,5,0,0,23
d0591552-5f56-442c-b88b-156166122e28,64,667,6,1,226,245
d0b62028-9e99-493c-b3f8-ab6d9c79e700,40,887,192,23,12,722
d0fc5004-626d-447b-8407-c34cb3f91c2e,0,1,0,1,0,0
d151c1b6-7762-4d31-af6e-73aeac000848,0,1,0,0,0,0
d19c239c-e9b0-4666-8af6-66e5f25364f9,0,1,0,0,0,0
d1a8f8f1-910d-4d59-956c-a2da5bc098cf,5,127,17,1,7,99
d1b5f64f-f5cf-4499-97f5-7ed043024132,0,11,4,5,0,0
d20351c3-7590-4f6d-a6ea-6bd7af215d25,0,2,0,1,0,0
d2679f5e-47c0-49ce-82d1-0b1161903147,0,7,2,0,0,0
d272690a-fa28-4207-b765-08f02142e754,0,3,1,1,2,2
d35f2c33-369d-4188-be60-bd6bc77f8b48,0,14,0,0,0,7
d3bca28c-a1e0-49f8-840b-f84042fd0935,0,5,0,5,0,0
d3e590a1-91b0-4163-8d40-12fea355a1a8,0,1,0,0,0,0
d41d44d2-07fa-4aa1-a002-595b1cb414c6,0,3,0,0,0,0
d43de183-6e56-415d-bfcb-3ad7e6411f2b,2,6,0,0,0,0
d465ee48-ad03-4669-80aa-77b4284fe474,0,1,0,0,0,0
d46caba3-fceb-494d-8faf-b6070d16314b,6,6,0,5,0,0
d4b78ed5-1553-484c-9b46-9895da2bb086,6,37,3,5,0,17
d4cbb6f3-8aae-480d-9f80-80a746329279,0,3,0,1,0,0
d5e34a0a-da9d-4f18-b1d0-59c91a94daf9,10,109,21,26,7,56
d5e79c6d-deaa-4a3f-8883-a4ca0e846a2c,4,103,0,0,1,83
d6c12b01-8d4b-44d3-aaad-7334e991cbaf,1,2,0,0,0,0
d6e1a4a7-e2b6-449b-9e59-bf711d61a97a,0,2,0,0,0,1
d6f61744-9d99-49fe-82d7-7c2549cd6edc,0,1,0,0,0,0
d7bb936a-d7bb-4da8-a449-7e47912b3447,7,38,1,3,0,18
d7eb7abb-8415-431e-b77d-20624229b15e,0,9,1,5,0,0
d85458f0-2754-4cb7-b26b-04c73722ffbe,6,35,1,0,0,18
d883f8f4-8674-4a14-9a46-d4b6e0251464,1,1,1,1,0,0
d8f68341-4124-425b-9e31-6b970c75625b,0,14,0,0,2,1
d950bc3e-250d-461c-a12b-93d4ac9f2edd,0,17,0,0,0,10
d9874c7a-25cc-454b-b035-879e464d16ec,0,6,0,0,0,2
d9fadb37-361d-4c27-9cd2-ef78aa082453,0,3,1,2,0,0
daef74ec-5249-4cbb-9142-724bc1505495,0,19,2,7,3,4
daf2d8c7-1800-44b5-845a-98a226c99127,0,14,4,6,2,0
db33d72e-1f9c-4719-83f4-d68c742228b6,0,1,0,0,0,0
dc02786d-1a2f-4bb5-9b48-47b1c3e57b21,0,6,0,0,0,1
dc0d2ebd-fb13-4bc6-97a3-a141ef7e347f,0,12,0,6,1,1
dc43c2d3-ec1a-463e-8afa-d8e1c0251d67,0,9,1,3,0,2
dc77317c-0cd2-4fe2-b25e-0f494e71e4fa,0,4,0,1,2,0
dcdd1702-69fc-490e-951b-af3ca211ca74,0,14,0,3,0,3
dd051caa-d207-42f9-a35b-d324bc37fe03,4,4,0,2,0,1
dd5a3ae9-8fc9-407b-8cc3-1fd800f4c2c0,1,30,12,0,0,2
ddb86b34-957d-46ad-9896-3359144be706,0,9,0,1,1,0
ddc4fdbb-ac19-452f-9927-cff045abc9d7,0,21,3,10,5,5
de3d9948-f2e8-4b3e-b747-ac1a0362ab2b,0,29,2,4,1,0
de4371c7-30ac-4dbe-aa65-9cb52d376c74,2,2,0,0,0,0
de8d5e0c-218f-4260-9a44-eecd58d4e2bf,0,3,0,2,0,0
